cell_id	donor_id	C1	C2	C3	scaled_age	sex	scaled_log_nUMI	percent_mito	gPC1	gPC2	gPC3	gPC4	gPC5	ePC1	ePC2	ePC3	ePC4	ePC5
cell_000663	donor_017	0.8132025104501088	0.5226907058863797	1.39918738636981	0.194237	F	0.578009	0.017428	0.035523	0.004805	-0.001378	-0.009212	-3.5e-05	0.255441	-0.87578	-1.570597	0.276858	-0.052205
cell_000664	donor_017	-1.3400517019541156	-1.8716149480948672	0.3789672033244571	0.194237	F	-0.639465	0.040616	0.035523	0.004805	-0.001378	-0.009212	-3.5e-05	0.396424	0.236429	-0.180225	0.618007	0.66763
cell_000665	donor_018	-0.045125160688708865	1.0909145810237664	1.254610592291844	-1.35966	M	-2.206168	0.054211	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.139476	0.564178	0.813046	1.178973	-0.215901
cell_000666	donor_018	0.5754333716861774	0.6650278595159989	0.21643809739808853	-1.35966	M	-0.906534	0.057821	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.557504	0.007941	0.273349	0.154721	0.294741
cell_000667	donor_018	-0.883473869939421	-0.39185211717358304	-1.8152741827505068	-1.35966	M	-0.510674	0.035282	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.254413	-1.165701	0.609061	0.512729	-3.261806
cell_000668	donor_018	-0.05169236255773348	0.6922867576967451	1.2778049881853404	-1.35966	M	-0.215736	0.088683	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.21471	-0.499085	0.402659	0.326636	-1.598443
cell_000669	donor_018	0.5703424084437344	-1.5315671520013294	0.9698734301241321	-1.35966	M	0.663514	0.041562	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.186855	0.190985	-0.142061	-0.66582	-1.145089
cell_000670	donor_018	0.981010002542406	-0.6787223794992031	-0.42768896841133147	-1.35966	M	-0.623991	0.031042	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.451985	-0.505438	-1.877392	0.065933	1.127068
cell_000671	donor_018	0.12022552043729985	2.009578387979132	-0.08544156753153587	-1.35966	M	0.28826	0.010949	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.941992	0.898987	-1.939392	-0.195967	0.93759
cell_000672	donor_018	1.0201146790598359	-1.0007884859786387	0.377797008289285	-1.35966	M	0.595071	0.031709	-0.010953	0.013119	-0.001111	0.003347	-0.003393	1.074314	2.219157	-0.095222	0.716479	0.069496
cell_000673	donor_018	0.3304806389312642	-0.9644524070734256	-0.11359661389123069	-1.35966	M	-0.497199	0.047579	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.594981	-0.862368	-0.371659	0.642049	-0.808389
cell_000674	donor_018	0.716318975854109	2.2701253457732533	1.3585591105929888	-1.35966	M	-0.901739	0.013818	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.263612	-1.553114	0.302494	-0.162212	0.033271
cell_000675	donor_018	0.729120947593698	0.4053272860885158	1.0503872469475357	-1.35966	M	-0.576438	0.010949	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.504345	-0.361718	-0.914306	-0.657233	0.567959
cell_000676	donor_018	-0.8905098372801744	-0.9355421647004404	0.6789461515949673	-1.35966	M	-0.160196	0.083473	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.755439	0.091265	-1.657676	1.901504	-0.768972
cell_000677	donor_018	-0.6441958230834107	0.45904192355202256	0.5572474225619748	-1.35966	M	-0.753181	0.067584	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.130683	-0.350208	0.527146	-0.358275	1.027356
cell_000678	donor_018	-0.6624464666605104	1.153138480700425	1.6410123316667304	-1.35966	M	0.03103	0.013116	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.618074	-0.552969	0.783163	-0.105643	-0.44724
cell_000679	donor_018	0.6824108921281492	1.0027946126457814	-1.5824650260106907	-1.35966	M	-0.484463	0.028285	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.312251	1.208382	0.182627	0.97323	0.78328
cell_000680	donor_018	0.8657707714465243	-0.6938507789083531	0.6779327492992757	-1.35966	M	-1.108561	0.015093	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.291116	0.099884	-1.383986	-0.401193	-1.883251
cell_000681	donor_018	0.01012016248880668	0.43488332487680986	-0.640906739000609	-1.35966	M	-1.919315	0.072973	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.342274	-0.422869	-0.226065	-0.436838	0.113145
cell_000682	donor_018	0.052298539327424294	0.8136669737363998	0.8248261795071625	-1.35966	M	0.181796	0.041379	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.423076	3.597424	0.082872	0.3974	1.165607
cell_000683	donor_018	-0.8432692793846324	0.22570309461897714	0.2442013927921605	-1.35966	M	-0.495495	0.041871	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.732309	1.379082	1.140176	1.916826	0.137732
cell_000684	donor_018	-0.18564662548572602	0.9561747608580727	0.8529267028211007	-1.35966	M	-0.317895	0.000138	-0.010953	0.013119	-0.001111	0.003347	-0.003393	1.462529	-0.435665	0.914775	1.21246	0.329048
cell_000685	donor_018	-1.9575189932669321	0.5798995557773827	0.6710511227038718	-1.35966	M	0.392334	0.006285	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.564473	0.254742	0.71224	1.681514	-1.556261
cell_000686	donor_018	0.35048303263870206	0.4305390230149516	1.3169793294444296	-1.35966	M	-0.017234	0.03375	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-1.454157	0.565728	-0.605055	-1.551337	-0.338627
cell_000687	donor_018	-0.3127109930966074	-0.4877967117762658	-0.6168639556255306	-1.35966	M	-0.052654	0.020343	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.125721	0.836922	0.814758	2.569159	0.554233
cell_000688	donor_018	-0.20124971132496486	-0.4882781411717174	-1.1756154910677403	-1.35966	M	-2.308473	0.044953	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-1.292183	-0.038687	-0.876986	1.372921	1.395108
cell_000689	donor_018	-0.376062367018021	-0.8451221414025643	-0.340843102638691	-1.35966	M	-1.26241	0.031018	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.179746	0.300246	0.377185	-0.161893	-0.948668
cell_000690	donor_018	-0.6574986843307818	-0.4192861411001995	-1.1766384805613848	-1.35966	M	-0.944823	0.021025	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-1.11095	1.087142	1.449855	1.965132	0.927926
cell_000691	donor_018	-1.4513782172607714	-1.70875475350125	0.0929695935434939	-1.35966	M	0.206615	0.028644	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.531095	-0.489968	1.598207	0.971518	-0.707734
cell_000692	donor_018	0.46799331303102004	-1.074039541444251	-0.2791218626319324	-1.35966	M	0.210836	0.037149	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.791255	-0.903659	-1.016089	0.65358	0.711027
cell_000693	donor_018	1.2301257519787605	0.6886539175714363	-0.2597653771306802	-1.35966	M	0.17971	0.027706	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.061326	-0.316359	-0.450125	-1.422786	-0.510105
cell_000694	donor_018	-1.9900560400033807	0.6837296350064491	1.080861966808519	-1.35966	M	1.546597	0.041553	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.353378	1.319818	-0.324474	1.247721	-0.232053
cell_000695	donor_018	0.48800525492753316	-0.11861334128686857	-0.9928055449608408	-1.35966	M	0.348271	0.030241	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.194052	0.835694	1.396411	-0.463716	-1.348133
cell_000696	donor_018	0.5097414180643389	-2.1629175145872974	-0.6223876565935156	-1.35966	M	0.135861	0.044582	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.656098	-0.937375	-0.258383	0.652382	-1.764281
cell_000697	donor_018	0.45723697364141697	-1.2504311137722093	-0.9959497458166234	-1.35966	M	0.655202	0.024754	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.322225	2.457324	-0.53354	-0.035213	-0.104609
cell_000698	donor_018	0.22568203387073948	0.6439068742209868	-1.1203558888492595	-1.35966	M	0.287074	0.04781	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.604954	0.281743	-1.076358	-0.664765	0.940302
cell_000699	donor_018	0.996855796586991	-0.8336767561644168	0.09834055225803948	-1.35966	M	-1.21129	0.00602	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.45554	-1.501259	-0.480269	0.343408	-2.205522
cell_000700	donor_018	0.4690398487414081	0.7407333405895136	1.1957178568294649	-1.35966	M	0.052107	0.040654	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.237018	0.0949	-1.04785	1.061368	2.434305
cell_000701	donor_018	-0.3616784146146451	1.447936946989935	-2.390076375643041	-1.35966	M	0.608843	0.076956	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.430254	-0.621994	-1.938902	-0.928594	-0.079519
cell_000702	donor_018	-1.613318264981999	0.8050383941100674	2.6579816368302853	-1.35966	M	0.922462	0.041781	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.561519	-1.599767	-1.061931	-0.728415	1.662695
cell_000703	donor_018	0.11300120260033848	-0.048751357732218815	0.8863389461159593	-1.35966	M	0.590211	0.017792	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.145769	-0.524773	-1.217804	-0.417156	1.241054
cell_000704	donor_018	1.2300692574297905	0.5369823732207647	1.1406785765590983	-1.35966	M	-0.933978	0.044403	-0.010953	0.013119	-0.001111	0.003347	-0.003393	1.308526	2.193225	1.503374	-1.030657	0.443259
cell_000705	donor_018	0.1094397482121573	-0.6760766365652005	-1.6353799640306965	-1.35966	M	0.799954	0.002726	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-1.789131	0.750443	0.342049	0.511095	0.697229
cell_000706	donor_018	-1.4456406054779496	-1.484620752858753	1.2429904120364432	-1.35966	M	-0.527836	0.016857	-0.010953	0.013119	-0.001111	0.003347	-0.003393	-0.840535	-0.079058	0.451592	-0.336523	-1.887257
cell_000707	donor_018	0.05772326803412299	0.6560030345396789	0.9195096517508938	-1.35966	M	0.703148	0.05255	-0.010953	0.013119	-0.001111	0.003347	-0.003393	0.503967	1.349723	-0.455192	0.039734	2.009707
cell_000708	donor_019	-0.0644035155668356	-0.8690709034886402	0.06705377239921544	-0.582712	F	-0.249918	0.009437	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.719635	-0.281792	-0.368203	-1.78938	0.769749
cell_000709	donor_019	-1.5747586820986326	-0.3944446710729647	0.12152460744478077	-0.582712	F	1.405418	0.027504	0.005466	0.022946	0.001525	-0.0177	-0.036452	-1.963266	-1.32508	0.434611	0.814082	1.437884
cell_000710	donor_019	1.1033257244466494	-1.438462917844938	-2.0572228952302676	-0.582712	F	1.105306	0.04163	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.070093	-0.26745	0.714442	0.687724	-1.660977
cell_000711	donor_019	-1.3197987902958912	-1.1471308131538664	-0.3788863221597462	-0.582712	F	1.212488	0.039585	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.530674	-0.397817	0.210553	0.739033	0.391311
cell_000712	donor_019	-1.1355108562078584	0.45838665793976396	-0.3274031518829256	-0.582712	F	-0.675954	0.030157	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.017368	0.618263	-0.350478	0.094774	2.050401
cell_000713	donor_019	-0.004778982541409673	0.23640900026338185	1.0965142195037876	-0.582712	F	-1.434526	0.047319	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.322213	-0.373171	-0.00218	-1.097203	-0.215666
cell_000714	donor_019	0.12537627830409398	-0.0465676999295654	-1.4186366877004821	-0.582712	F	0.013154	0.032853	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.918375	-0.384552	0.913713	-0.717189	-1.005309
cell_000715	donor_019	0.1330809891995476	1.600594146774029	-0.8639880502541457	-0.582712	F	0.170653	0.050525	0.005466	0.022946	0.001525	-0.0177	-0.036452	-1.334331	-1.233021	-0.018272	-1.502839	-1.059474
cell_000716	donor_019	1.1360473850886235	1.1921181261296838	-0.19715653770202934	-0.582712	F	-0.625456	0.030766	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.800217	1.022329	-1.917471	0.296511	-0.621534
cell_000717	donor_019	1.3593081956848014	0.5177018845738658	1.3124047784354758	-0.582712	F	0.664185	0.034233	0.005466	0.022946	0.001525	-0.0177	-0.036452	2.063197	-0.630499	1.191547	-0.035514	1.118418
cell_000718	donor_019	-0.42196322768443434	-0.39596892816495627	0.8755552118191258	-0.582712	F	1.029304	0.047117	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.628449	0.772858	0.043248	-0.584489	0.043247
cell_000719	donor_019	-0.13193660863476442	0.7902531600838222	-0.06191505141378547	-0.582712	F	0.650894	0.064537	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.753256	-0.755673	-1.533527	-1.751543	0.623771
cell_000720	donor_019	-0.46956537459548536	-0.3737025459482897	-0.39831634813856737	-0.582712	F	0.780794	0.046764	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.013503	-1.176675	1.078235	-0.720049	-0.090293
cell_000721	donor_019	1.145414328843148	1.0267312429153739	0.14994627268487634	-0.582712	F	0.287179	0.03261	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.260894	0.141286	-0.500366	1.709981	-0.224589
cell_000722	donor_019	0.7112274744638305	0.2333782015587695	0.04441941322838052	-0.582712	F	-0.551309	0.054051	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.781311	0.842589	-0.023497	0.407361	-2.191442
cell_000723	donor_019	1.681565767728789	-0.23801643016891325	-0.30986758068228026	-0.582712	F	-0.387706	0.003431	0.005466	0.022946	0.001525	-0.0177	-0.036452	-1.07237	-1.242613	0.395859	-0.306513	-1.126116
cell_000724	donor_019	-0.8991110854932126	1.3514666704202303	-1.1583538210113125	-0.582712	F	0.259339	0.021082	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.163928	0.872848	-0.440946	0.354401	1.087715
cell_000725	donor_019	0.12783477063626927	-0.19913657025706583	1.2411110209184815	-0.582712	F	-0.230621	0.01104	0.005466	0.022946	0.001525	-0.0177	-0.036452	-1.265462	-0.152484	0.669733	-1.147454	-0.45207
cell_000726	donor_019	0.212962308228268	-0.15833200334060035	-2.547067477939494	-0.582712	F	-0.636188	0.040262	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.26424	-1.055407	0.87581	-0.875947	1.040113
cell_000727	donor_019	2.868002155249288	-0.3444411898596121	-0.05202769536247426	-0.582712	F	0.269253	0.039989	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.272381	1.888432	0.131395	0.127813	1.201634
cell_000728	donor_019	1.7168109527112707	-1.3411595270944814	0.9397749013294582	-0.582712	F	0.677751	0.011727	0.005466	0.022946	0.001525	-0.0177	-0.036452	-1.511383	0.912318	-0.571617	0.037452	-0.463157
cell_000729	donor_019	0.7991457874878514	0.18760253039753538	-1.467830534375899	-0.582712	F	0.316376	0.010624	0.005466	0.022946	0.001525	-0.0177	-0.036452	-1.844097	-0.071	0.353684	-0.883367	0.129224
cell_000730	donor_019	1.2549801067152964	-0.617295767259189	0.8785216270109121	-0.582712	F	-0.411226	0.053334	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.200565	-1.186137	-1.403229	-1.28768	-0.443201
cell_000731	donor_019	-1.367934937095937	-0.28733696131853276	1.658100515262707	-0.582712	F	0.747217	0.037087	0.005466	0.022946	0.001525	-0.0177	-0.036452	1.058121	-0.209627	-0.74278	-0.445436	1.255027
cell_000732	donor_019	-0.3226262054199862	-1.8076491828674186	1.608017843929167	-0.582712	F	-0.286105	0.05476	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.184527	-0.473839	-0.709974	0.454675	0.174756
cell_000733	donor_019	1.071659291172636	0.1350988104374929	-0.11167268886835806	-0.582712	F	-1.171557	0.041409	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.418186	1.862634	0.977612	-1.143841	-0.320318
cell_000734	donor_019	1.5099166111865256	0.8301295489910256	1.1858228440516294	-0.582712	F	1.2673	0.051882	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.14793	-0.576493	1.125461	-0.769348	-0.911765
cell_000735	donor_019	1.3704246004864864	1.4701864468504233	-0.9869460710864031	-0.582712	F	1.00063	0.04344	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.516103	0.808535	-0.768299	1.727264	-0.220031
cell_000736	donor_019	-1.3462474104709004	-1.9881657250388602	-1.5497305531495524	-0.582712	F	0.829528	0.030714	0.005466	0.022946	0.001525	-0.0177	-0.036452	2.213582	-1.340161	-0.110269	-0.60544	-0.430152
cell_000737	donor_019	-1.7923784433080996	-0.14673285782874962	-0.6205242794407235	-0.582712	F	-1.024473	0.038987	0.005466	0.022946	0.001525	-0.0177	-0.036452	1.858423	-0.65417	0.171485	-0.510334	-0.500123
cell_000738	donor_019	-0.6170915742895865	2.750332964519264	1.092328472394202	-0.582712	F	-0.154288	0.031288	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.162922	-0.071983	1.557679	-0.978042	1.176781
cell_000739	donor_019	-1.5439647568387473	0.753976541303945	1.5011846744309518	-0.582712	F	0.91217	0.021353	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.666574	1.288073	-0.559197	1.707891	0.573847
cell_000740	donor_019	0.8082411511667691	-0.30841237073016126	1.5952201842117446	-0.582712	F	1.313462	0.009475	0.005466	0.022946	0.001525	-0.0177	-0.036452	-0.18697	1.999802	-1.531019	-1.18394	0.953752
cell_000741	donor_019	-0.3528351634518355	-0.1555748709123701	0.27838928481978964	-0.582712	F	0.49598	0.057933	0.005466	0.022946	0.001525	-0.0177	-0.036452	-2.530421	-1.03439	-0.326662	1.42881	-0.811353
cell_000742	donor_019	0.954697922996447	-0.26569752225468174	-0.9576996403506901	-0.582712	F	0.590882	0.021485	0.005466	0.022946	0.001525	-0.0177	-0.036452	0.349859	-0.904987	-0.069911	-0.256345	-0.094472
cell_000743	donor_020	0.5267164388495609	0.390567258664832	-0.06036018564920073	-1.289029	F	1.320978	0.044871	-0.01043	0.03045	0.012257	0.023595	-0.017668	1.13525	0.588381	0.441847	0.833963	0.415202
cell_000744	donor_020	-2.165061848283536	0.04472684833689515	0.9594499734379163	-1.289029	F	-2.069036	0.012607	-0.01043	0.03045	0.012257	0.023595	-0.017668	0.227907	-2.309923	-1.708777	0.49198	-0.405601
cell_000745	donor_020	-0.6006494146027359	0.9144575487291418	-0.3499551089556265	-1.289029	F	-0.597992	0.026452	-0.01043	0.03045	0.012257	0.023595	-0.017668	1.791863	1.114976	-1.120611	-0.214438	0.805498
cell_000746	donor_020	0.37103571745371444	-0.7693592414132132	-1.3905399990934075	-1.289029	F	-0.915662	0.045695	-0.01043	0.03045	0.012257	0.023595	-0.017668	0.992545	1.813627	-0.237843	0.81094	-0.153039
cell_000747	donor_020	-1.3215422505034549	0.05561311180574783	-1.2119558347142925	-1.289029	F	0.590674	0.036703	-0.01043	0.03045	0.012257	0.023595	-0.017668	2.131359	-1.189757	0.210521	1.10076	-1.31534
cell_000748	donor_020	0.08284127187405102	0.16466388543889512	0.206189200481002	-1.289029	F	0.515304	0.032012	-0.01043	0.03045	0.012257	0.023595	-0.017668	-0.432605	0.956787	-0.341718	0.080086	1.339469
cell_000749	donor_020	1.3558759407236698	-1.3752934862179262	0.166299007532918	-1.289029	F	-1.013391	0.034932	-0.01043	0.03045	0.012257	0.023595	-0.017668	-0.217255	-0.376833	-0.655969	0.220419	1.218983
cell_000750	donor_020	0.4570473333698371	-0.25866762675785243	0.03175120919675358	-1.289029	F	0.469296	0.067711	-0.01043	0.03045	0.012257	0.023595	-0.017668	0.382531	0.122585	-1.331338	-0.917986	-0.961324
cell_000751	donor_020	-0.2656593857279593	-0.707721018375402	1.3684662346258896	-1.289029	F	0.86147	0.014694	-0.01043	0.03045	0.012257	0.023595	-0.017668	0.610694	0.802504	0.88116	-0.682999	-0.334972
cell_000752	donor_020	0.281631694774497	-0.5526378123700907	-0.7141161203761621	-1.289029	F	0.488125	0.078483	-0.01043	0.03045	0.012257	0.023595	-0.017668	1.538176	0.330962	-1.438612	-0.547786	0.915008
cell_000753	donor_020	-0.07448237802689302	1.5306900799529177	-0.8387852449393596	-1.289029	F	0.286201	0.045519	-0.01043	0.03045	0.012257	0.023595	-0.017668	-0.127561	-0.284369	-1.189033	-0.007013	0.743993
cell_000754	donor_020	-1.0558085179218784	-0.029336038959291603	-1.110164223826409	-1.289029	F	0.181814	0.02809	-0.01043	0.03045	0.012257	0.023595	-0.017668	-2.392613	-0.051295	0.798771	-1.102447	0.518287
cell_000755	donor_020	-0.3598678706669274	0.914349727338833	-0.12217100002696032	-1.289029	F	-1.065908	0.037004	-0.01043	0.03045	0.012257	0.023595	-0.017668	-2.053335	-0.913525	-0.233341	-0.575265	1.247513
cell_000756	donor_020	-0.9594871685007024	-0.8540792065395114	1.2890875563306092	-1.289029	F	1.077179	0.016231	-0.01043	0.03045	0.012257	0.023595	-0.017668	-1.405762	0.172375	0.662894	-0.319987	-0.560624
cell_000757	donor_020	-0.261768154652896	-1.2535279794518095	0.6573832826476567	-1.289029	F	-0.806212	0.057938	-0.01043	0.03045	0.012257	0.023595	-0.017668	-0.306733	0.034751	0.957696	-1.562797	1.015817
cell_000758	donor_020	2.1454947132617694	-0.8325588810905007	-1.5208529385310074	-1.289029	F	0.386495	0.034569	-0.01043	0.03045	0.012257	0.023595	-0.017668	0.102734	1.228124	-1.100498	-0.424388	-0.011163
cell_000759	donor_020	-1.4612409319539161	-0.1837172567976047	0.6124218323139271	-1.289029	F	0.061633	0.040841	-0.01043	0.03045	0.012257	0.023595	-0.017668	0.978212	0.318344	-0.751382	1.194194	-0.296424
